,bm_name,compiler,git_hash,hostname,nt_stores_instruction_set,tag,access_size,m0_explicit_hugepages_size,m0_node_count_first_partition,m0_numa_nodes,m0_percentage_pages_first_partition,m0_region_size,m0_transparent_huge_pages,m1_explicit_hugepages_size,m1_node_count_first_partition,m1_numa_nodes,m1_percentage_pages_first_partition,m1_region_size,m1_transparent_huge_pages,min_io_chunk_size,numa_task_nodes,number_partitions,number_threads,operation,run_time,thread_cores,thread_pin_mode,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,thread_op_latency_avg,thread_op_latency_std_dev,flush_instruction,number_operations,random_distribution,bandwidth_gb
8,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,4096,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,68920803328,6.352264616329925,10.104664065,0.52935538469416,0.11092728125479001,7420.833333333333,1354.650765684535,none,110000000.0,uniform,6.820692195668754
8,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,8192,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,82946555904,7.655733457722304,10.09047669,0.637977788143525,0.164939702491947,12552.833333333334,2751.686683846947,none,110000000.0,uniform,8.220281206952574
8,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,16384,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,91804925952,8.476960872460218,10.086161926,0.706413406038351,0.20946718141053303,23018.916666666668,5660.687726582239,none,110000000.0,uniform,9.102067429172067
8,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,32768,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,96905199616,8.942509910334225,10.092244896,0.745209159194518,0.23989033130095602,44134.333333333336,11613.604603170708,none,110000000.0,uniform,9.601946902260348
8,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,65536,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,99589554176,9.19886915162498,10.082761095,0.766572429302081,0.257348455802615,86422.33333333333,23544.757078355848,none,110000000.0,uniform,9.877210541603139
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,128,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,1,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,3489660928,0.32352197223788304,10.045685545,0.32352197223788304,0.0,368.0,0.0,none,110000000.0,uniform,0.3473790725747819
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,256,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,1,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,3489660928,0.322748678534583,10.06975463,0.322748678534583,0.0,738.0,0.0,none,110000000.0,uniform,0.3465487547833128
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,512,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,1,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,3959422976,0.363024406112117,10.157719255,0.363024406112117,0.0,1313.0,0.0,none,110000000.0,uniform,0.3897944879753413
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,1024,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,1,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,3825205248,0.35449662879731203,10.049460871,0.35449662879731203,0.0,2690.0,0.0,none,110000000.0,uniform,0.3806378568066768
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,2048,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,1,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,5368709120,0.498774766668769,10.024564862,0.498774766668769,0.0,3824.0,0.0,none,110000000.0,uniform,0.5355553277280984
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,4096,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,1,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,7583301632,0.7019805329181871,10.060820306,0.7019805329181871,0.0,5434.0,0.0,none,110000000.0,uniform,0.7537458578280662
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,8192,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,1,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,9529458688,0.8842235118987951,10.037054976,0.8842235118987951,0.0,8628.0,0.0,none,110000000.0,uniform,0.949427766489898
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,16384,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,1,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,10938744832,1.014895719160512,10.037977112,1.014895719160512,0.0,15034.0,0.0,none,110000000.0,uniform,1.0897359806612
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,32768,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,1,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,11811160064,1.094607188693079,10.049267092,1.094607188693079,0.0,27879.0,0.0,none,110000000.0,uniform,1.175325519350819
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,65536,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,1,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,12213813248,1.137201387859848,10.002625851,1.137201387859848,0.0,53671.0,0.0,none,110000000.0,uniform,1.2210606924559646
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,128,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,2,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,7113539584,0.653443615526861,10.138594735,0.32672180776343,0.000266756251854,364.0,0.0,none,110000000.0,uniform,0.7016297396169665
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,256,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,2,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,6979321856,0.647573520390142,10.037470334,0.323786760195071,0.00020262386629000002,735.5,0.707106781186547,none,110000000.0,uniform,0.6953267729578123
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,512,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,2,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,7918845952,0.7270615954325631,10.143569742,0.36353079771628105,0.0015506937312670002,1308.5,3.535533905932737,none,110000000.0,uniform,0.7806764436401105
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,1024,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,2,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,7717519360,0.707526888201918,10.158624527,0.353763444100959,0.0034424634597690004,2678.0,8.48528137423857,none,110000000.0,uniform,0.7597012114669716
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,2048,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,2,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,10804527104,1.000030430640281,10.062193801,0.50001521532014,0.003143301426641,3802.5,17.67766952966369,none,110000000.0,uniform,1.0737744986512008
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,4096,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,2,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,15166603264,1.402742322689029,10.069561438,0.701371161344514,0.004527859238770001,5421.0,24.041630560342615,none,110000000.0,uniform,1.5061831001661146
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,8192,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,2,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,19126026240,1.770223096934084,10.062291036,0.8851115484670421,0.003976121769061001,8616.0,38.18376618407357,none,110000000.0,uniform,1.9007625769889323
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,16384,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,2,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,21944598528,2.037548217706227,10.030437475,1.018774108853113,0.004851340236994001,14973.0,70.71067811865476,none,110000000.0,uniform,2.1878007397678334
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,32768,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,2,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,23689428992,2.19405490529293,10.05558245,1.097027452646465,0.005552605415209,27797.5,137.88582233137677,none,110000000.0,uniform,2.355848515965378
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,65536,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,2,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,24628953088,2.281496632340983,10.053707586,1.140748316170491,0.005850495122498,53461.0,267.28636328851496,none,110000000.0,uniform,2.4497383554596643
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,128,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,3,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,10670309376,0.979594472347012,10.144503956,0.326531490782337,0.000546750645355,364.3333333333333,0.5773502691896251,none,110000000.0,uniform,1.0518315555181983
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,256,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,3,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,10468982784,0.9720983611463421,10.029849231,0.32403278704878,0.000551718907364,734.6666666666666,0.5773502691896251,none,110000000.0,uniform,1.0437826674046842
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,512,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,3,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,11811160064,1.084205252881504,10.145680415,0.36140175096050103,0.0030148754320340003,1311.3333333333333,5.507570547286101,none,110000000.0,uniform,1.1641565258193676
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,1024,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,3,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,11609833472,1.063580390229113,10.166133279,0.35452679674303705,0.002831892199206,2675.3333333333335,12.055427546683415,none,110000000.0,uniform,1.1420107481752397
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,2048,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,3,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,16240345088,1.501891038503622,10.070637358,0.500630346167874,0.00298124544778,3798.0,17.349351572897472,none,110000000.0,uniform,1.6126432231321333
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,4096,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,3,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,22817013760,2.108946507900413,10.076120907,0.702982169300137,0.003925557362627,5413.666666666667,25.96792893808309,none,110000000.0,uniform,2.26446407011142
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,8192,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,3,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,28722593792,2.6617686223405133,10.04970897,0.8872562074468371,0.004608721831276,8588.0,42.883563284783136,none,110000000.0,uniform,2.85805229561787
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,16384,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,3,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,32950452224,3.053538611446577,10.049815609,1.017846203815525,0.0052179324214740004,14972.333333333334,73.21429732868665,none,110000000.0,uniform,3.278712118309075
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,32768,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,3,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,35567697920,3.293911924689159,10.05643161,1.097970641563053,0.0065444024018980005,27736.0,149.27826365549674,none,110000000.0,uniform,3.5368109981110885
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,65536,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,3,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,37044092928,3.434494977233571,10.045144986,1.1448316590778571,0.006123108638503001,53259.666666666664,277.39202103401124,none,110000000.0,uniform,3.687760901373613
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,128,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,4,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,14227079168,1.308061645523661,10.12949202,0.327015411380915,0.000621215242186,363.5,0.5773502691896251,none,110000000.0,uniform,1.4045204971690175
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,256,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,4,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,14227079168,1.301859553706101,10.177749176,0.32546488842652505,0.000775179375241,731.0,0.816496580927726,none,110000000.0,uniform,1.397861051788215
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,512,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,4,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,15703474176,1.438218017960811,10.168833805,0.35955450449020204,0.0035567652782310002,1315.0,4.69041575982343,none,110000000.0,uniform,1.544274837914906
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,1024,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,4,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,15367929856,1.407278875474288,10.170336704,0.35181971886857205,0.0035906256968800004,2688.0,9.83192080250175,none,110000000.0,uniform,1.5110541866284308
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,2048,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,4,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,21609054208,1.9889709282003492,10.118297716,0.49724273205008707,0.0033810495268180004,3817.0,15.253414918196734,none,110000000.0,uniform,2.135641272328816
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,4096,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,4,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,30266097664,2.797558080147219,10.075751492,0.6993895200368041,0.004347103935943,5431.75,21.577380131362872,none,110000000.0,uniform,3.0038551157232134
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,8192,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,4,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,38117834752,3.5317756505604962,10.051601096,0.8829439126401241,0.00424815156929,8621.75,35.358874416474286,none,110000000.0,uniform,3.7922152289916142
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,16384,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,4,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,43687870464,4.047177597176924,10.053302338,1.011794399294231,0.005319917597521,15040.75,64.43278151169119,none,110000000.0,uniform,4.345623855244688
10,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,32768,0,18446744073709551615,255,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,4,read,10,"[0, 8, 16, 24, 32, 40, 48, 56]",single-fixed,47177531392,4.371019536157885,10.052002659,1.092754884039471,0.005354508200526,27872.75,121.38471897236488,none,110000000.0,uniform,4.693346489493801
