,bm_name,compiler,git_hash,hostname,nt_stores_instruction_set,tag,access_size,m0_explicit_hugepages_size,m0_node_count_first_partition,m0_numa_nodes,m0_percentage_pages_first_partition,m0_region_size,m0_transparent_huge_pages,m1_explicit_hugepages_size,m1_node_count_first_partition,m1_numa_nodes,m1_percentage_pages_first_partition,m1_region_size,m1_transparent_huge_pages,min_io_chunk_size,numa_task_nodes,number_partitions,number_threads,operation,run_time,thread_cores,thread_pin_mode,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,thread_op_latency_avg,thread_op_latency_std_dev,flush_instruction,number_operations,random_distribution,bandwidth_gb
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,128,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,13,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36]",single-fixed,1367410212864,127.29447510466791,10.004361925,9.79188270035907,1.354839412819461,12.0,1.732050807568877,none,,,136.68140188400872
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,256,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,13,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36]",single-fixed,1403246346240,130.64440809166177,10.003298412,10.049569853204751,1.291649350307494,23.615384615384617,2.631174057921087,none,,,140.2783650397413
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,512,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,13,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36]",single-fixed,1419620909056,132.1468894658209,10.00496497,10.165145343524683,1.262817606464074,47.0,5.1478150704935,none,,,141.8916421309569
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,1024,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,13,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36]",single-fixed,1427808190464,132.91226414865534,10.004720095,10.224020319127334,1.285712954311514,93.84615384615384,10.188606004144646,none,,,142.713456938947
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,2048,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,13,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36]",single-fixed,1434317750272,133.52080250234738,10.004527197,10.27083096171903,1.311818929884381,187.53846153846155,20.85511681664472,none,,,143.36687002081425
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,4096,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,13,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36]",single-fixed,1437002104832,133.7712400745542,10.004486011,10.290095390350324,1.322929574277851,375.0769230769231,41.88568080394846,none,,,143.63577531639373
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,8192,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,13,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36]",single-fixed,1438344282112,133.89551813951658,10.004535765,10.299655241501275,1.325981477393965,750.0,83.31266410336426,none,,,143.76921787254963
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,16384,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,13,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36]",single-fixed,1439753568256,134.01226264788707,10.005614214,10.308635588299005,1.331773039669046,1499.3076923076924,167.35759350135297,none,,,143.89457133390934
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,32768,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,13,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36]",single-fixed,1439954894848,134.03145918587856,10.005580094,10.310112245067582,1.331910355830663,2998.5384615384614,334.4898143403411,none,,,143.9151834596268
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,65536,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,13,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36]",single-fixed,1440491765760,134.08435604659533,10.005361845,10.314181234353487,1.336537048492585,5995.7692307692305,670.3275510084795,none,,,143.9719810313367
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,128,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,14,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36, 44]",single-fixed,1376604127232,128.1358899421533,10.00549105,9.152563567296665,1.049370079821246,12.571428571428571,1.089409558803844,none,,,137.58486418635096
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,256,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,14,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36, 44]",single-fixed,1418345840640,132.02979348734573,10.004844097,9.43069953481041,0.9629995877554821,25.142857142857142,2.178819117607688,none,,,141.76591128144594
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,512,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,14,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36, 44]",single-fixed,1437673193472,133.83118714534115,10.004674759,9.55937051038151,0.8941103210533431,49.642857142857146,4.106414173294914,none,,,143.70014299352397
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,1024,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,14,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36, 44]",single-fixed,1445256495104,134.52476563921118,10.005592603,9.608911831372227,0.8851225965935671,99.28571428571429,7.770046742049004,none,,,144.44486723061914
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,2048,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,14,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36, 44]",single-fixed,1451094966272,135.07566494899166,10.005040512,9.648261782070833,0.893588977883478,198.5,15.707665938348995,none,,,145.03639086034318
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,4096,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,14,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36, 44]",single-fixed,1453779320832,135.33268845936442,10.004511958,9.666620604240316,0.8974752164277,396.64285714285717,31.262184437818416,none,,,145.31236775318172
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,8192,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,14,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36, 44]",single-fixed,1455658369024,135.49863861422511,10.005174324,9.678474186730366,0.8982516149900781,792.9285714285714,62.364270201792614,none,,,145.4905553751549
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,16384,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,14,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36, 44]",single-fixed,1456396566528,135.57231299521544,10.004808283,9.683736642515388,0.897135352090294,1585.5,124.36593028391906,none,,,145.56966263938153
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,32768,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,14,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36, 44]",single-fixed,1457134764032,135.62886783104665,10.005705435,9.68777627364619,0.8990401624730031,3170.214285714286,249.02646710476645,none,,,145.63038793196296
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,65536,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,14,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28, 36, 44]",single-fixed,1457000546304,135.62667485144016,10.004945572,9.687619632245726,0.8997997150436121,6341.0,498.32889973158524,none,,,145.6280332380403
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,128,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,11,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20]",single-fixed,1334459760640,124.2118641472018,10.005586089,11.291987649745618,1.9120558281527091,10.181818181818182,2.088931871468374,none,,,133.37147357185665
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,256,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,11,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20]",single-fixed,1361101979648,126.7098629996558,10.004154136,11.519078454514164,1.9254357818858592,20.818181818181817,3.655630775069654,none,,,136.05367941604052
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,512,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,11,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20]",single-fixed,1376671236096,128.16166901866433,10.003966161,11.651060819878575,1.897461913396407,41.27272727272727,6.589247439441155,none,,,137.61254425898494
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,1024,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,11,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20]",single-fixed,1385999368192,129.03912907329573,10.003264198,11.730829915754157,1.899211590038327,82.63636363636364,13.063481368094244,none,,,138.554709818532
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,2048,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,11,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20]",single-fixed,1391636512768,129.54710791064437,10.004565296,11.77700981005858,1.8991889923947791,165.1818181818182,26.04157515135435,none,,,139.10014794190013
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,4096,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,11,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20]",single-fixed,1394119540736,129.79239055083016,10.003475508,11.79930823189365,1.892989303842375,330.3636363636364,51.69191953733722,none,,,139.36351817136875
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,8192,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,11,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20]",single-fixed,1396199915520,129.9763354531882,10.004224965,11.816030495744382,1.89142329980894,660.0,102.68885041717041,none,,,139.56102750634219
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,16384,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,11,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20]",single-fixed,1397139439616,130.05621668202988,10.004808176,11.82329242563908,1.891140419968105,1319.4545454545455,205.2361389406669,none,,,139.646799322702
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,32768,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,11,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20]",single-fixed,1397944745984,130.14187914300297,10.003985716,11.83107992209118,1.889421228155073,2638.0,409.98268256110526,none,,,139.73877868979557
3,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,65536,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,11,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20]",single-fixed,1398078963712,130.15050881470856,10.004282825,11.831864437700778,1.902809780841531,5277.818181818182,825.7528465808422,none,,,139.74804472923324
12,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,128,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,1353384460288,125.98056277319962,10.005015633,10.498380231099969,1.661262762984069,11.0,1.4770978917519921,none,,,135.27059926064186
12,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,256,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,1383918993408,128.83129585274122,10.004362616,10.735941321061768,1.645841440149004,22.0,2.954195783503985,none,,,138.331550597206
12,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,512,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,1400696209408,130.39384246238552,10.004306763,10.866153538532126,1.633580082249628,44.083333333333336,5.976595767633693,none,,,140.00932224393048
12,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,1024,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,1410225668096,131.27322870598948,10.004895994,10.939435725499123,1.639695246270503,88.41666666666667,12.131539161386012,none,,,140.9535560331383
12,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,2048,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,1413312675840,131.5643888254821,10.004606959,10.963699068790175,1.635473975904355,176.66666666666666,24.137233905442866,none,,,141.26618683091837
12,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,4096,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,1416869445632,131.89923265246867,10.004322796,10.991602721039056,1.641922498237953,353.0833333333333,47.89848798777631,none,,,141.6257226524621
12,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,8192,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,1418547167232,132.04414837653724,10.005176422,11.003679031378104,1.641366850910039,705.75,95.68330812918967,none,,,141.78132472634974
12,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,16384,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,1419486691328,132.1384542157399,10.004657674,11.011537851311658,1.6432036907394851,1410.9166666666667,191.3048297319957,none,,,141.88258485014904
12,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,32768,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,1420224888832,132.2022771482832,10.005028117,11.0168564290236,1.643639309481367,2821.1666666666665,382.29827320688975,none,,,141.95111420215113
12,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,65536,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,12,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4, 12, 20, 28]",single-fixed,1419822235648,132.18020690797783,10.003861629,11.015017242331487,1.650029611073802,5644.666666666667,767.8232909078794,none,,,141.92741646206952
14,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,128,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,9,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4]",single-fixed,1299898695680,121.0191978908662,10.003578119,13.446577543429576,2.042474145849977,8.88888888888889,1.763834207376393,none,,,129.94337428235562
14,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,256,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,9,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4]",single-fixed,1330030575616,123.81820259317338,10.004082389,13.757578065908154,1.9904733389429812,17.555555555555557,3.086709862908689,none,,,132.94878269679552
14,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,512,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,9,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4]",single-fixed,1346740682752,125.38159674042349,10.003461693,13.931288526713722,1.9311512545107241,34.44444444444444,6.002314368456369,none,,,134.62746438009478
14,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,1024,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,9,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4]",single-fixed,1356203032576,126.24184816300613,10.005101465,14.026872018111792,1.934145537711959,68.77777777777777,11.46492234794656,none,,,135.55115231167724
14,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,2048,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,9,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4]",single-fixed,1362108612608,126.80843947746803,10.003770295,14.08982660860756,1.943092711132144,137.66666666666666,23.157072353818823,none,,,136.15952510313014
14,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,4096,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,9,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4]",single-fixed,1364860076032,127.05606233239226,10.00444195,14.117340259154695,1.943857620004425,275.3333333333333,46.02445002387318,none,,,136.42540811904055
14,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,8192,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,9,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4]",single-fixed,1365732491264,127.14708168084569,10.00367042,14.127453520093965,1.9429458608322572,550.7777777777778,91.70574924422375,none,,,136.52313940026824
14,sequential_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,none,,16384,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,,1,9,read,10,"[0, 8, 16, 24, 32, 40, 48, 56, 4]",single-fixed,1366672015360,127.23979237457709,10.003258228,14.137754708286344,1.9447406522356872,1101.0,183.15703644686982,none,,,136.62268674965972
