,bm_name,compiler,git_hash,hostname,nt_stores_instruction_set,tag,access_size,explicit_hugepages_size,flush_instruction,memory_region_size,min_io_chunk_size,numa_memory_nodes,numa_task_nodes,number_partitions,number_threads,operation,percentage_pages_first_node,run_time,transparent_huge_pages,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,number_operations,random_distribution,bandwidth_gb
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,2,read,-1,10,False,112608673792,10.480001279268649,10.007155267,5.240000639634324,0.025689144286055003,,,11.252815689124253
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,2,read,-1,10,False,112944218112,10.50790327253881,10.010322447,5.253951636269405,0.028466226892966,,,11.282775226271392
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,2,read,-1,10,False,112944218112,10.507632402688625,10.010580497,5.253816201344312,0.019551440577686003,,,11.282484381984387
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,2,read,-1,10,False,112877109248,10.510954528107533,10.001470344,5.255477264053766,0.018130263770251002,,,11.286051486991242
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,2,read,-1,10,False,112944218112,10.508131506842007,10.010105025,5.2540657534210045,0.015325680937318,,,11.283020290988405
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,2,read,-1,10,False,112608673792,10.477064245770844,10.009960571,5.238532122885422,0.003139493515284,,,11.249662073419172
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,2,read,-1,10,False,112541564928,10.476891771224237,10.004159849,5.238445885612118,0.004169282860813001,,,11.249476880284904
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,2,read,-1,10,False,112541564928,10.473501961944052,10.007397753,5.236750980972026,0.003187174683549,,,11.245837100285385
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,163879845888,15.250708042736258,10.007732072,5.083569347578753,0.030375757277658004,,,16.3753230710991
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,162067906560,15.079994532659125,10.009121666,5.026664844219709,0.025425635180018002,,,16.192020835407437
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,162806104064,15.15283649521074,10.006377357,5.05094549840358,0.025978390844947002,,,16.27023429714135
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,167101071360,15.55022996198159,10.007890583,5.183409987327196,0.022977959518732,,,16.69693228299756
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,167637942272,15.600196109728062,10.00788701,5.200065369909354,0.018476842693817,,,16.750583025617114
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,167168180224,15.561031370536492,10.00496023,5.187010456845497,0.034906158766829,,,16.708530207121076
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,167436615680,15.578015469093886,10.010100472,5.192671823031295,0.023636325136077004,,,16.726766744085086
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,168980119552,15.721701753996674,10.010048687,5.240567251332225,0.030120840502524,,,16.88104871772039
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,167839268864,15.615820554264053,10.00988065,5.205273518088018,0.021989609476777,,,16.767359645192176
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,167302397952,15.56263437205506,10.011961746,5.18754479068502,0.022510697804603002,,,16.710251416895495
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,168913010688,15.722637920362331,10.005477503,5.240879306787444,0.032934944502358,,,16.882053918701416
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,214412820480,19.94920424048639,10.009797764,4.987301060121598,0.024348838048504,,,21.420294948528394
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,211795574784,19.705451256344773,10.009920475,4.926362814086193,0.06766047804605001,,,21.15856717473073
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,214614147072,19.976758335231402,10.005377081,4.9941895838078505,0.025947838595539,,,21.44988093247857
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,220721053696,20.535618143735398,10.010046864,5.133904535933849,0.025044231302324003,,,22.049952082621942
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,219982856192,20.469376540920805,10.008853938,5.117344135230201,0.024413562632125,,,21.978825703191117
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,223136972800,20.758474264950472,10.010971777,5.189618566237618,0.035824667158564,,,22.28924202070498
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,222264557568,20.67936759938031,10.009977288,5.169841899845077,0.023659983182077002,,,22.204301885325116
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,223069863936,20.75336924056805,10.01042277,5.188342310142012,0.032708801434118,,,22.283760542513033
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,221593468928,20.614008463542422,10.011395909,5.153502115885606,0.020344421140287002,,,22.13412304759548
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,221929013248,20.651190711756964,10.008502797,5.162797677939241,0.025017959929440003,,,22.174047182613783
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,223204081664,20.765157796993346,10.010759467,5.1912894492483375,0.032837484213795,,,22.29641840859146
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,265616883712,24.716658105650602,10.008432327,4.943331621130119,0.042508854700317004,,,26.539309557545664
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,262395658240,24.407433761298982,10.012318476,4.8814867522597964,0.029913567484896004,,,26.20728244601635
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,262865420288,24.454913295799038,10.010769494,4.890982659159808,0.050712968834712005,,,26.258263207993114
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,269374980096,25.06165737877249,10.010311617,5.012331475754498,0.025911092915398,,,26.909749706346236
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,270650048512,25.178290261495487,10.011104701,5.035658052299097,0.039155152622547006,,,27.0349833105796
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,271723790336,25.28608495158854,10.007974761,5.057216990317707,0.029578482726376,,,27.15072697773763
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,271186919424,25.23007101340075,10.010376105,5.046014202680149,0.023550405713253002,,,27.09058246957845
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,271119810560,25.220712223466162,10.011612589,5.044142444693232,0.057393219404761005,,,27.080533545403654
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,271723790336,25.278731529882723,10.010886017,5.055746305976545,0.023185719968569003,,,27.142831301302586
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,264878686208,24.643040096161865,10.010432927,4.928608019232373,0.034306537634312004,,,26.46026282175798
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,271186919424,25.24439144964097,10.004697499,5.048878289928194,0.04786886112464701,,,27.1059589209075
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,302124105728,28.10284703692539,10.012330766,4.6838078394875655,0.048035820346463004,,,30.175202237021264
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,299305533440,27.85606694162948,10.006796745,4.642677823604913,0.039277242793433004,,,29.91022412737134
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,294071042048,27.367291824776107,10.007384061,4.561215304129351,0.032898634194838,,,29.385405841875386
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,307492814848,28.61151638558794,10.009081523,4.768586064264657,0.040057734268907005,,,30.721381791267085
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,306083528704,28.468939612697167,10.013105647,4.744823268782861,0.06024071633022501,,,30.56829114708331
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,307559923712,28.572770118784533,10.024841792,4.762128353130755,0.037699104263820005,,,30.679778304076404
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,308834992128,28.728301000241412,10.011904289,4.788050166706902,0.05519500603346,,,30.84677831642024
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,308231012352,28.676085800270815,10.010518939,4.779347633378469,0.049767534265120004,,,30.790712672363288
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,308298121216,28.682987629441758,10.010289155,4.780497938240293,0.020863174282027,,,30.79812345500623
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,308566556672,28.693907799209775,10.015192145,4.782317966534962,0.054945475897622005,,,30.80984889801133
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,308298121216,28.686434877037797,10.009086219,4.7810724795062995,0.042234686215857006,,,30.80182490892778
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,321451458560,29.90111854658585,10.012167255,4.271588363797979,0.025062764253250002,,,32.10608156785132
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,319035539456,29.649824410312085,10.021138604,4.235689201473155,0.023111323290073003,,,31.836256543608226
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,314337918976,29.17240375410609,10.035168938,4.167486250586584,0.041938224514126,,,31.323630017398322
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,315478769664,29.288178874529706,10.03177771,4.184025553504243,0.039053218074858,,,31.447942606375797
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,320511934464,29.782868684305292,10.022540245,4.2546955263293285,0.020688409315951003,,,31.979111745038445
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,321719894016,29.842658359883572,10.04015783,4.263236908554796,0.020663479914938002,,,32.04331042035024
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,321854111744,29.84148825348363,10.044740311,4.263069750497661,0.022797981501345002,,,32.042054028170085
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,317424926720,29.426566990012756,10.046193975,4.203795284287536,0.045802079781005006,,,31.596535713914488
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,318163124224,29.545652739898102,10.028971186,4.220807534271158,0.017603500135855002,,,31.724403064208786
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,322659418112,30.003828677248823,10.015388477,4.286261239606975,0.042335069270901006,,,32.21636573089266
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,316888055808,29.373205570903863,10.047422277,4.196172224414838,0.030272861421177,,,31.53923932642928
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,326618841088,30.38192223698844,10.012121604,3.797740279623555,0.021913935605943003,,,32.62234059937013
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,324672684032,30.200683889525227,10.012190489,3.775085486190653,0.035754296720632,,,32.427737405586235
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,324874010624,30.197301892272048,10.019520985,3.774662736534006,0.020211499936702,,,32.424106013686846
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,327625474048,30.444094333318688,10.022469273,3.805511791664836,0.029186936796727004,,,32.68909737948567
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,325679316992,30.21965075776529,10.036929362,3.777456344720661,0.036760372557674004,,,32.44810292528589
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,326618841088,30.271470905818603,10.048652771,3.783933863227325,0.030773035919237003,,,32.5037443855766
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,323531833344,30.03722599136287,10.031302494,3.7546532489203592,0.033687027392269,,,32.252225823866176
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,326216187904,30.23555825123383,10.048185566,3.7794447814042282,0.042994486138779,,,32.46518346633806
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,328833433600,30.489847476250905,10.044327058,3.811230934531363,0.046711257563515005,,,32.73822444263145
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,324471357440,30.07569353809816,10.047565474,3.75946169226227,0.035735723176077004,,,32.293530037662535
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,326417514496,30.297546743038673,10.033815694,3.787193342879834,0.024777093029008,,,32.531743102595605
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,330108502016,30.70265941814565,10.013383395,3.411406602016183,0.021548188135461003,,,32.96672952529049
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,320646152192,29.774358035968714,10.029603313,3.308262003996523,0.04884684732576101,,,31.969973505970106
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,326753058816,30.35739032059877,10.024330049,3.373043368955419,0.038823114211574,,,32.59599965471967
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,330913808384,30.658985898779616,10.052110041,3.40655398875329,0.036426904298971004,,,32.9198354409459
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,329974284288,30.600613569344123,10.042690788,3.400068174371569,0.05125650317377901,,,32.85715862946671
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,326014861312,30.18812320283242,10.057763378,3.354235911425824,0.07604463737866901,,,32.41425047094601
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,327424147456,30.373863071567346,10.039470425,3.374873674618594,0.04972105200935,,,32.613687136390965
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,331182243840,30.728110741061986,10.037633052,3.414234526784665,0.025722773342157,,,32.99405767518189
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,329772957696,30.516426245645096,10.064251873,3.390714027293899,0.053201644285912,,,32.76676317896044
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,329370304512,30.4825020061019,10.063150326,3.386944667344655,0.050515411809302004,,,32.730337304115515
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,331249352704,30.80755983828842,10.013775892,3.423062204254269,0.02511942306074,,,33.07936549375295
3,sequential_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,10,read,-1,10,False,332859965440,30.94926410690273,10.016393247,3.094926410690273,0.050878175600308,,,33.23151929360347
