,bm_name,compiler,git_hash,hostname,nt_stores_instruction_set,tag,access_size,explicit_hugepages_size,flush_instruction,memory_region_size,min_io_chunk_size,numa_memory_nodes,numa_task_nodes,number_partitions,number_threads,operation,percentage_pages_first_node,run_time,transparent_huge_pages,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,number_operations,random_distribution,bandwidth_gb
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,48117055488,4.464089222315456,10.038441834,1.4880297407718182,0.010092142171782,110000000.0,uniform,4.79327930406774
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,56103010304,5.212046498751834,10.024853004,1.7373488329172782,0.017451426459543,110000000.0,uniform,5.596392314342608
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,70934069248,6.58743879515512,10.028556174,2.195812931718373,0.014148688177701001,110000000.0,uniform,7.073208547398221
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,94153736192,8.755611004418041,10.015006372,2.91853700147268,0.019819217254448,110000000.0,uniform,9.4012657301183
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,115091701760,10.701423609691416,10.016190734,3.567141203230472,0.0032821179314660004,110000000.0,uniform,11.490566106066726
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,134284836864,12.48821746231143,10.014439641,4.16273915410381,0.002692192292836,110000000.0,uniform,13.409121396490928
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,147505283072,13.733624501635072,10.002821905,4.577874833878357,0.029158524693459004,110000000.0,uniform,14.746367022516734
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,155289911296,14.45065774233772,10.008194961,4.816885914112573,0.034710849381408004,110000000.0,uniform,15.516275602257426
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,3,read,-1,10,False,160725729280,14.95590382083984,10.00858937,4.98530127361328,0.003299896927488,110000000.0,uniform,16.05877944815714
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,48519708672,4.493877024307121,10.05534859,1.12346925607678,0.007622627790788001,110000000.0,uniform,4.825263712911221
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,61337501696,5.693187856229405,10.033921494,1.423296964057351,0.009231319083921,110000000.0,uniform,6.113013913122411
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,64088965120,5.945776349620866,10.038638605,1.486444087405216,0.010647229889406001,110000000.0,uniform,6.384228742737971
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,73819750400,6.851465508535757,10.034349573,1.7128663771339392,0.010413594998343,110000000.0,uniform,7.356705072208271
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,93281320960,8.664285284839211,10.026793572,2.166071321209803,0.016178284206643002,110000000.0,uniform,9.303205485399616
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,124017180672,11.52750081296427,10.019517836,2.881875203241067,0.016793952368075002,110000000.0,uniform,12.37755974907374
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,152605556736,14.195004567442098,10.012325063,3.548751141860524,0.027812007476928004,110000000.0,uniform,15.24177009593361
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,176831856640,16.45091873895769,10.010839067,4.112729684739422,0.009040719771714001,110000000.0,uniform,17.66403949324421
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,194951249920,18.144973281964198,10.006214789,4.5362433204910495,0.023275075780339,110000000.0,uniform,19.483016708207504
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,205688668160,19.140732003717453,10.008107316,4.785183000929363,0.052756597680087,110000000.0,uniform,20.552204494366755
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,4,read,-1,10,False,213808840704,19.893301619150332,10.009650676,4.973325404787583,0.027328586906327,110000000.0,uniform,21.360269965928634
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,60330868736,5.588485276326396,10.054155504,1.117697055265279,0.009782811936779,110000000.0,uniform,6.000590373999849
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,76571213824,7.100917092695496,10.042716887,1.4201834185390991,0.009630394744889,110000000.0,uniform,7.624551671183639
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,79926657024,7.4226390029698575,10.028441363,1.484527800593971,0.009248313483565,110000000.0,uniform,7.969997941942396
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,90664075264,8.430594642985948,10.015604305,1.686118928597189,0.013253421855179002,110000000.0,uniform,9.052282069364361
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,113682415616,10.559051343495714,10.026942436,2.1118102686991422,0.018725104567187,110000000.0,uniform,11.337695049274739
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,152873992192,14.208307811108437,10.020545859,2.841661562221687,0.024900316837936,110000000.0,uniform,15.256054345053021
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,188106145792,17.496472023865213,10.012732839,3.499294404773042,0.023355918080778002,110000000.0,uniform,18.786693784470007
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,219445985280,20.41426276927651,10.011382841,4.082852553855302,0.030356001575002,110000000.0,uniform,21.919647741498252
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,240383950848,22.35815700717994,10.013124066,4.471631401435988,0.028637720416484002,110000000.0,uniform,24.006888286167772
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,252060893184,23.4519930694742,10.009810224,4.69039861389484,0.025931094105873003,110000000.0,uniform,25.181385814852586
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,5,read,-1,10,False,262596984832,24.430430779850735,10.010568467,4.886086155970147,0.025505705989369003,110000000.0,uniform,26.231975306662672
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,72477573120,6.713818595120891,10.053890948,1.118969765853481,0.008753045023435001,110000000.0,uniform,7.208907824330224
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,91872034816,8.522165636885024,10.039994955,1.420360939480837,0.011266242319813002,110000000.0,uniform,9.150605675379047
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,95764348928,8.885248162031289,10.037705011,1.480874693671881,0.009043543383333,110000000.0,uniform,9.540462568192124
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,104756936704,9.731571928626037,10.025358772,1.621928654771006,0.010138366440459,110000000.0,uniform,10.44919579303012
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,131197829120,12.200422007542334,10.015022425,2.033403667923722,0.017013661058001003,110000000.0,uniform,13.10010337994825
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,177167400960,16.468595952036083,10.01906905,2.744765992006014,0.025407028777489002,110000000.0,uniform,17.683020256258242
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,219378876416,20.398259943149768,10.016172976,3.3997099905249613,0.031853850049125006,110000000.0,uniform,21.902464837783768
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,253872832512,23.60812575845513,10.015089822,3.934687626409188,0.032554919266286,110000000.0,uniform,25.349032013104996
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,277092499456,25.772392357143552,10.013137175,4.295398726190592,0.021573817634849002,110000000.0,uniform,27.67289557840298
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,290782707712,27.046411050023554,10.012881173,4.507735175003925,0.038400852051997,110000000.0,uniform,29.04086273350605
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,6,read,-1,10,False,300849037312,27.99543931749789,10.0083266,4.665906552916315,0.025648798368405,110000000.0,uniform,30.059874076451504
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,84154515456,7.797807876727623,10.050901643,1.1139725538182321,0.008752455986694,110000000.0,uniform,8.372832452759086
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,106837311488,9.924795329209937,10.025395658,1.417827904172848,0.010557341138023,110000000.0,uniform,10.65666783961256
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,110863843328,10.298425000792225,10.025804916,1.471203571541746,0.019783006373847,110000000.0,uniform,11.057849644677846
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,115158810624,10.699492249983656,10.02384015,1.528498892854808,0.010862951197367,110000000.0,uniform,11.488492324371316
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,142941880320,13.273032886245767,10.029734812,1.896147555177966,0.021292493769065002,110000000.0,uniform,14.251810541289515
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,196494753792,18.261413476276473,10.021130086,2.608773353753782,0.019805140326433,110000000.0,uniform,19.608043414835283
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,240383950848,22.347248888404494,10.018011663,3.192464126914927,0.023956658988751003,110000000.0,uniform,23.995175782817416
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,275414777856,25.609840182654988,10.015681401,3.658548597522141,0.024718827039959004,110000000.0,uniform,27.498356510072462
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,298835771392,27.793855113399022,10.013454372,3.970550730485574,0.024402020690622,110000000.0,uniform,29.843424685452796
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,309304754176,28.769336484389193,10.012830854,4.109905212055599,0.018462296081669,110000000.0,uniform,30.8908398320178
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,7,read,-1,10,False,318767104000,29.650624455324643,10.012436684,4.235803493617806,0.025803761696717,110000000.0,uniform,31.83711558539929
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,95495913472,8.87752716867859,10.018274043,1.109690896084823,0.007475113994793001,110000000.0,uniform,9.532172214706506
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,121332826112,11.252764166084045,10.041977094,1.406595520760505,0.012247936897494,110000000.0,uniform,12.082563520732922
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,127037079552,11.785202881229903,10.039071978,1.473150360153738,0.011028644237667001,110000000.0,uniform,12.654265237901852
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,120661737472,11.199758461469317,10.033698529,1.399969807683664,0.011255385277161,110000000.0,uniform,12.0256490787775
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,149518548992,13.882543525237859,10.030582634,1.735317940654732,0.009579626836059,110000000.0,uniform,14.906267606548289
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,204816252928,19.032797633779857,10.022173496,2.379099704222482,0.019377967012199,110000000.0,uniform,20.43631084711767
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,249510756352,23.209381428235517,10.012115175,2.901172678529439,0.021914202709105,110000000.0,uniform,24.92088354866533
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,283534950400,26.369570876215736,10.01390964,3.296196359526967,0.01621962454989,110000000.0,uniform,28.314111130725163
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,16384,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,306351964160,28.490426862232017,10.014328721,3.561303357779002,0.019543562402556003,110000000.0,uniform,30.591362905591605
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,32768,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,317156491264,29.5036095371155,10.011486887,3.687951192139437,0.032255112542008,110000000.0,uniform,31.679259518966195
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,65536,0,none,7516192768,67108864,8,0,1,8,read,-1,10,False,324739792896,30.21519660597064,10.009450011,3.77689957574633,0.018371229066759,110000000.0,uniform,32.44332031621352
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,64,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,105495134208,9.772495603116257,10.053726703,1.085832844790695,0.011977965850163001,110000000.0,uniform,10.493137253922031
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,128,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,136432320512,12.656745284870878,10.039113306,1.4063050316523191,0.011337370330273001,110000000.0,uniform,13.590076768080657
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,256,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,142472118272,13.213410176887209,10.04188156,1.4681566863208,0.011802408397841,110000000.0,uniform,14.187791144591035
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,512,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,123346092032,11.441930936778775,10.039826375,1.271325659642086,0.009081919344602,110000000.0,uniform,12.28567979413887
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,1024,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,151598923776,14.086999202618625,10.022539078,1.565222133624291,0.009326233402232001,110000000.0,uniform,15.125800218506269
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,2048,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,207030845440,19.245807432969922,10.018415734,2.138423048107769,0.016977667475701,110000000.0,uniform,20.665028377429884
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,4096,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,252060893184,23.436074524633646,10.016609213,2.604008280514849,0.013205641245762002,110000000.0,uniform,25.164293407480066
2,random_reads,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,none,,8192,0,none,7516192768,67108864,8,0,1,9,read,-1,10,False,286689067008,26.660466684273977,10.014828441,2.9622740760304422,0.019535947150683002,110000000.0,uniform,28.626458126263575
