,index,bm_name,bm_type,compiler,git_hash,hostname,matrix_args,nt_stores_instruction_set,custom_operations,exec_mode,m0_explicit_hugepages_size,m0_node_count_first_partition,m0_numa_nodes,m0_percentage_pages_first_partition,m0_region_size,m0_transparent_huge_pages,m1_explicit_hugepages_size,m1_node_count_first_partition,m1_numa_nodes,m1_percentage_pages_first_partition,m1_region_size,m1_transparent_huge_pages,min_io_chunk_size,numa_task_nodes,number_operations,number_partitions,number_threads,thread_cores,thread_pin_mode,execution_time,num_operations,ops_per_second,thread_ops_per_second_avg,thread_ops_per_second_std_dev,threads
7,7,tree_index_update,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024,m1_w_128_none_512,m1_w_128_none_-512,m1_w_128_none",custom,0,18446744073709551615,0,18446744073709551615,5368709120,False,0,18446744073709551615,8,18446744073709551615,8589934592,False,67108864,[0],100000000,1,15,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56]",single-fixed,10.1750098,100010976,9829079.083540538,655271.9389027025,5661.01870628448,"[{'execution_time': 10.17446683, 'num_operations': 6583680, 'ops_per_second': 647078.6243646342}, {'execution_time': 10.155598184, 'num_operations': 6644640, 'ops_per_second': 654283.4680549429}, {'execution_time': 10.150045081, 'num_operations': 6644640, 'ops_per_second': 654641.4273999814}, {'execution_time': 10.155848029, 'num_operations': 6644640, 'ops_per_second': 654267.3719640395}, {'execution_time': 10.15314816, 'num_operations': 6717792, 'ops_per_second': 661646.2100361983}, {'execution_time': 10.155842117, 'num_operations': 6717792, 'ops_per_second': 661470.7005689855}, {'execution_time': 10.155572948, 'num_operations': 6620256, 'ops_per_second': 651884.0476945979}, {'execution_time': 10.15027166, 'num_operations': 6620256, 'ops_per_second': 652224.5139594618}, {'execution_time': 10.150688872, 'num_operations': 6693408, 'ops_per_second': 659404.3108210439}, {'execution_time': 10.156234911, 'num_operations': 6705600, 'ops_per_second': 660244.6732240615}, {'execution_time': 10.158582051, 'num_operations': 6632448, 'ops_per_second': 652891.1187311923}, {'execution_time': 10.150846426, 'num_operations': 6632448, 'ops_per_second': 653388.6655020113}, {'execution_time': 10.143204708, 'num_operations': 6669024, 'ops_per_second': 657486.8783571039}, {'execution_time': 10.144366379, 'num_operations': 6681216, 'ops_per_second': 658613.4363040044}, {'execution_time': 10.156356853, 'num_operations': 6803136, 'ops_per_second': 669840.1895942126}]"
7,7,tree_index_update,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024,m1_w_128_none_512,m1_w_128_none_-512,m1_w_128_none",custom,0,18446744073709551615,0,18446744073709551615,5368709120,False,0,18446744073709551615,255,18446744073709551615,8589934592,False,67108864,[0],100000000,1,15,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56]",single-fixed,22.576329399,100010976,4429904.181165514,295326.9454110342,12039.916514038474,"[{'execution_time': 22.547014174, 'num_operations': 6510528, 'ops_per_second': 288753.4442368688}, {'execution_time': 22.566456785, 'num_operations': 6583680, 'ops_per_second': 291746.2879851034}, {'execution_time': 22.555104026, 'num_operations': 6583680, 'ops_per_second': 291893.13391819334}, {'execution_time': 22.538026782, 'num_operations': 6571488, 'ops_per_second': 291573.3512770657}, {'execution_time': 22.568905181, 'num_operations': 6632448, 'ops_per_second': 293875.4869502325}, {'execution_time': 22.570422373, 'num_operations': 6632448, 'ops_per_second': 293855.7325331273}, {'execution_time': 22.538496181, 'num_operations': 6583680, 'ops_per_second': 292108.21995968197}, {'execution_time': 22.550755824, 'num_operations': 6571488, 'ops_per_second': 291408.76923540584}, {'execution_time': 22.57422976, 'num_operations': 6644640, 'ops_per_second': 294346.2554710881}, {'execution_time': 22.566391435, 'num_operations': 6632448, 'ops_per_second': 293908.2227259965}, {'execution_time': 22.545610705, 'num_operations': 6583680, 'ops_per_second': 292016.0418870321}, {'execution_time': 22.560300517, 'num_operations': 6583680, 'ops_per_second': 291825.8998828034}, {'execution_time': 22.575352028, 'num_operations': 6632448, 'ops_per_second': 293791.5648789811}, {'execution_time': 22.564061016, 'num_operations': 6620256, 'ops_per_second': 293398.2493357746}, {'execution_time': 22.566673266, 'num_operations': 7644384, 'ops_per_second': 338746.60699401295}]"
7,7,tree_index_update,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024,m1_w_128_none_512,m1_w_128_none_-512,m1_w_128_none",custom,0,18446744073709551615,8,18446744073709551615,5368709120,False,0,18446744073709551615,0,18446744073709551615,8589934592,False,67108864,[0],100000000,1,15,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56]",single-fixed,26.821477671,100010976,3728764.5828750953,248584.30552500635,1892.408696484424,"[{'execution_time': 26.808145849, 'num_operations': 6522720, 'ops_per_second': 243311.12031171343}, {'execution_time': 26.817162657, 'num_operations': 6656832, 'ops_per_second': 248230.2876386659}, {'execution_time': 26.820093457, 'num_operations': 6669024, 'ops_per_second': 248657.74650234845}, {'execution_time': 26.818390569, 'num_operations': 6669024, 'ops_per_second': 248673.53552934228}, {'execution_time': 26.810322807, 'num_operations': 6693408, 'ops_per_second': 249657.8667919804}, {'execution_time': 26.798038274, 'num_operations': 6681216, 'ops_per_second': 249317.35419164062}, {'execution_time': 26.813715978, 'num_operations': 6644640, 'ops_per_second': 247807.50290082005}, {'execution_time': 26.818167087, 'num_operations': 6656832, 'ops_per_second': 248220.99058465756}, {'execution_time': 26.809897415000002, 'num_operations': 6693408, 'ops_per_second': 249661.82810737175}, {'execution_time': 26.813413965, 'num_operations': 6681216, 'ops_per_second': 249174.3874435797}, {'execution_time': 26.791998976, 'num_operations': 6656832, 'ops_per_second': 248463.431413353}, {'execution_time': 26.787113772, 'num_operations': 6644640, 'ops_per_second': 248053.5998225199}, {'execution_time': 26.815468422, 'num_operations': 6681216, 'ops_per_second': 249155.297041859}, {'execution_time': 26.820552626, 'num_operations': 6681216, 'ops_per_second': 249108.06623436947}, {'execution_time': 26.819891459, 'num_operations': 6778752, 'ops_per_second': 252750.91103044868}]"
7,7,tree_index_update,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024,m1_w_128_none_512,m1_w_128_none_-512,m1_w_128_none",custom,0,18446744073709551615,8,18446744073709551615,5368709120,False,0,18446744073709551615,8,18446744073709551615,8589934592,False,67108864,[0],100000000,1,15,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56]",single-fixed,35.967437856,100010976,2780597.7284344267,185373.18189562846,1166.024672593257,"[{'execution_time': 35.931528108, 'num_operations': 6547104, 'ops_per_second': 182210.56394599358}, {'execution_time': 35.957501731, 'num_operations': 6644640, 'ops_per_second': 184791.48105752474}, {'execution_time': 35.946437166, 'num_operations': 6669024, 'ops_per_second': 185526.70377880754}, {'execution_time': 35.948993062, 'num_operations': 6669024, 'ops_per_second': 185513.51322965187}, {'execution_time': 35.952987412, 'num_operations': 6693408, 'ops_per_second': 186171.12184023813}, {'execution_time': 35.937634968, 'num_operations': 6656832, 'ops_per_second': 185232.89042051468}, {'execution_time': 35.952131022, 'num_operations': 6644640, 'ops_per_second': 184819.08613244593}, {'execution_time': 35.963761426, 'num_operations': 6669024, 'ops_per_second': 185437.33290307698}, {'execution_time': 35.932110486, 'num_operations': 6693408, 'ops_per_second': 186279.28917807125}, {'execution_time': 35.955908126, 'num_operations': 6693408, 'ops_per_second': 186155.9990793264}, {'execution_time': 35.961565753, 'num_operations': 6669024, 'ops_per_second': 185448.65498365165}, {'execution_time': 35.966497548, 'num_operations': 6669024, 'ops_per_second': 185423.2259090473}, {'execution_time': 35.951877489, 'num_operations': 6669024, 'ops_per_second': 185498.62943988072}, {'execution_time': 35.950064083, 'num_operations': 6669024, 'ops_per_second': 185507.98642814203}, {'execution_time': 35.953377113, 'num_operations': 6754368, 'ops_per_second': 187864.63309889627}]"
7,7,tree_index_update,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024,m1_w_128_none_512,m1_w_128_none_-512,m1_w_128_none",custom,0,18446744073709551615,8,18446744073709551615,5368709120,False,0,18446744073709551615,255,18446744073709551615,8589934592,False,67108864,[0],100000000,1,15,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56]",single-fixed,32.239646778,100010976,3102111.406141287,206807.42707608582,1385.153583366047,"[{'execution_time': 32.211366364, 'num_operations': 6547104, 'ops_per_second': 203254.46384407836}, {'execution_time': 32.233334042, 'num_operations': 6669024, 'ops_per_second': 206898.3615318933}, {'execution_time': 32.238840377, 'num_operations': 6644640, 'ops_per_second': 206106.6689216419}, {'execution_time': 32.193643277, 'num_operations': 6656832, 'ops_per_second': 206774.73322057398}, {'execution_time': 32.184716371, 'num_operations': 6669024, 'ops_per_second': 207210.898586918}, {'execution_time': 32.230773607, 'num_operations': 6717792, 'ops_per_second': 208427.88578121513}, {'execution_time': 32.197010849, 'num_operations': 6632448, 'ops_per_second': 205995.76870987684}, {'execution_time': 32.18347873, 'num_operations': 6656832, 'ops_per_second': 206840.0391345762}, {'execution_time': 32.202698395, 'num_operations': 6681216, 'ops_per_second': 207473.79359480538}, {'execution_time': 32.190265796, 'num_operations': 6705600, 'ops_per_second': 208311.42067901924}, {'execution_time': 32.235929075, 'num_operations': 6644640, 'ops_per_second': 206125.28289600724}, {'execution_time': 32.207226305, 'num_operations': 6656832, 'ops_per_second': 206687.52835032437}, {'execution_time': 32.204749025, 'num_operations': 6693408, 'ops_per_second': 207839.1604543796}, {'execution_time': 32.199264211, 'num_operations': 6717792, 'ops_per_second': 208631.8481061766}, {'execution_time': 32.226796707, 'num_operations': 6717792, 'ops_per_second': 208453.60651500386}]"
7,7,tree_index_update,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024,m1_w_128_none_512,m1_w_128_none_-512,m1_w_128_none",custom,0,18446744073709551615,255,18446744073709551615,5368709120,False,0,18446744073709551615,0,18446744073709551615,8589934592,False,67108864,[0],100000000,1,15,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56]",single-fixed,63.824054672,100010976,1566979.3546331273,104465.29030887516,6242.705394057719,"[{'execution_time': 63.804372362, 'num_operations': 6486144, 'ops_per_second': 101656.7322878793}, {'execution_time': 63.769506088, 'num_operations': 6559296, 'ops_per_second': 102859.44493514454}, {'execution_time': 63.797740229, 'num_operations': 6547104, 'ops_per_second': 102622.81981304313}, {'execution_time': 63.758969791, 'num_operations': 6571488, 'ops_per_second': 103067.66281734385}, {'execution_time': 63.818950332, 'num_operations': 6583680, 'ops_per_second': 103161.83462357608}, {'execution_time': 63.821784262, 'num_operations': 6608064, 'ops_per_second': 103539.31774882223}, {'execution_time': 63.738826478, 'num_operations': 6547104, 'ops_per_second': 102717.674010829}, {'execution_time': 63.748708338, 'num_operations': 6547104, 'ops_per_second': 102701.75146587768}, {'execution_time': 63.753142887, 'num_operations': 6583680, 'ops_per_second': 103268.32061706072}, {'execution_time': 63.774509455, 'num_operations': 6583680, 'ops_per_second': 103233.72231730794}, {'execution_time': 63.759645044, 'num_operations': 6547104, 'ops_per_second': 102684.13501176014}, {'execution_time': 63.717842303, 'num_operations': 6547104, 'ops_per_second': 102751.50198693633}, {'execution_time': 63.755240166, 'num_operations': 6595872, 'ops_per_second': 103456.1548639183}, {'execution_time': 63.73816984, 'num_operations': 6608064, 'ops_per_second': 103675.14499691509}, {'execution_time': 63.715662746, 'num_operations': 8095488, 'ops_per_second': 127056.48267793034}]"
7,7,tree_index_update,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024,m1_w_128_none_512,m1_w_128_none_-512,m1_w_128_none",custom,0,18446744073709551615,255,18446744073709551615,5368709120,False,0,18446744073709551615,8,18446744073709551615,8589934592,False,67108864,[0],100000000,1,15,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56]",single-fixed,68.740330808,100010976,1454909.7280218606,96993.98186812404,4186.303858869236,"[{'execution_time': 68.646262472, 'num_operations': 6498336, 'ops_per_second': 94664.09045431417}, {'execution_time': 68.662350364, 'num_operations': 6595872, 'ops_per_second': 96062.42671614468}, {'execution_time': 68.739542962, 'num_operations': 6583680, 'ops_per_second': 95777.18611890587}, {'execution_time': 68.693415169, 'num_operations': 6595872, 'ops_per_second': 96018.98498964989}, {'execution_time': 68.635110971, 'num_operations': 6583680, 'ops_per_second': 95922.91622842665}, {'execution_time': 68.638205713, 'num_operations': 6620256, 'ops_per_second': 96451.47234299178}, {'execution_time': 68.709252874, 'num_operations': 6571488, 'ops_per_second': 95641.96560324833}, {'execution_time': 68.683014489, 'num_operations': 6608064, 'ops_per_second': 96211.03629716662}, {'execution_time': 68.636600208, 'num_operations': 6583680, 'ops_per_second': 95920.83494882418}, {'execution_time': 68.642797317, 'num_operations': 6632448, 'ops_per_second': 96622.63572054944}, {'execution_time': 68.733249481, 'num_operations': 6571488, 'ops_per_second': 95608.57444716858}, {'execution_time': 68.654957418, 'num_operations': 6608064, 'ops_per_second': 96250.35465053677}, {'execution_time': 68.663830826, 'num_operations': 6608064, 'ops_per_second': 96237.91624363922}, {'execution_time': 68.709053272, 'num_operations': 6644640, 'ops_per_second': 96706.90663857237}, {'execution_time': 68.733615307, 'num_operations': 7705344, 'ops_per_second': 112104.44795583551}]"
7,7,tree_index_update,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024,m1_w_128_none_512,m1_w_128_none_-512,m1_w_128_none",custom,0,18446744073709551615,255,18446744073709551615,5368709120,False,0,18446744073709551615,255,18446744073709551615,8589934592,False,67108864,[0],100000000,1,15,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56]",single-fixed,88.824753234,100010976,1125935.872138378,75062.39147589187,4484.904663275674,"[{'execution_time': 88.781379249, 'num_operations': 6449568, 'ops_per_second': 72645.50353415067}, {'execution_time': 88.72559133, 'num_operations': 6595872, 'ops_per_second': 74340.13006988882}, {'execution_time': 88.697831053, 'num_operations': 6522720, 'ops_per_second': 73538.66405259054}, {'execution_time': 88.734859822, 'num_operations': 6595872, 'ops_per_second': 74332.36512945601}, {'execution_time': 88.718501175, 'num_operations': 6534912, 'ops_per_second': 73658.9540338343}, {'execution_time': 88.697705307, 'num_operations': 6620256, 'ops_per_second': 74638.41344131742}, {'execution_time': 88.794279176, 'num_operations': 6522720, 'ops_per_second': 73458.78654041725}, {'execution_time': 88.725837418, 'num_operations': 6595872, 'ops_per_second': 74339.92388176527}, {'execution_time': 88.81660018, 'num_operations': 6547104, 'ops_per_second': 73714.8684675086}, {'execution_time': 88.799723902, 'num_operations': 6620256, 'ops_per_second': 74552.66423244921}, {'execution_time': 88.75233166, 'num_operations': 6522720, 'ops_per_second': 73493.5057817725}, {'execution_time': 88.823828029, 'num_operations': 6608064, 'ops_per_second': 74395.17240624374}, {'execution_time': 88.710413043, 'num_operations': 6547104, 'ops_per_second': 73803.10580705409}, {'execution_time': 88.77229874, 'num_operations': 6632448, 'ops_per_second': 74713.03654561644}, {'execution_time': 88.765468385, 'num_operations': 8095488, 'ops_per_second': 91200.87064586495}]"
8,8,tree_index_lookup,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024",custom,0,18446744073709551615,0,18446744073709551615,5368709120,False,0,18446744073709551615,0,18446744073709551615,8589934592,False,67108864,[0],100000000,1,16,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56, 60]",single-fixed,9.638733807,100006410,10375471.716769656,648466.9822981035,5072.09552181081,"[{'execution_time': 9.633342273, 'num_operations': 6173397, 'ops_per_second': 640836.4641317255}, {'execution_time': 9.637256812, 'num_operations': 6238932, 'ops_per_second': 647376.3355804199}, {'execution_time': 9.63749711, 'num_operations': 6225825, 'ops_per_second': 646000.1937162708}, {'execution_time': 9.630066049, 'num_operations': 6225825, 'ops_per_second': 646498.6811431578}, {'execution_time': 9.623978073, 'num_operations': 6291360, 'ops_per_second': 653717.2001306158}, {'execution_time': 9.632470029, 'num_operations': 6304467, 'ops_per_second': 654501.5952314882}, {'execution_time': 9.637804816, 'num_operations': 6199611, 'ops_per_second': 643259.6549068773}, {'execution_time': 9.634782984, 'num_operations': 6199611, 'ops_per_second': 643461.405440619}, {'execution_time': 9.622902701, 'num_operations': 6265146, 'ops_per_second': 651066.1278274106}, {'execution_time': 9.63495193, 'num_operations': 6278253, 'ops_per_second': 651612.2805399403}, {'execution_time': 9.630885441, 'num_operations': 6212718, 'ops_per_second': 645082.743228531}, {'execution_time': 9.637884616000001, 'num_operations': 6225825, 'ops_per_second': 645974.220283195}, {'execution_time': 9.634394116, 'num_operations': 6252039, 'ops_per_second': 648929.13085392}, {'execution_time': 9.629736923, 'num_operations': 6252039, 'ops_per_second': 649242.9699784853}, {'execution_time': 9.630231865, 'num_operations': 6330681, 'ops_per_second': 657375.7609106123}, {'execution_time': 9.624994406, 'num_operations': 6330681, 'ops_per_second': 657733.4731803687}]"
8,8,tree_index_lookup,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024",custom,0,18446744073709551615,0,18446744073709551615,5368709120,False,0,18446744073709551615,8,18446744073709551615,8589934592,False,67108864,[0],100000000,1,16,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56, 60]",single-fixed,10.02845854,100006410,9972261.400005747,623266.3375003592,4757.119489350552,"[{'execution_time': 10.023403984, 'num_operations': 6160290, 'ops_per_second': 614590.6131124167}, {'execution_time': 10.027175236, 'num_operations': 6225825, 'ops_per_second': 620895.2026337162}, {'execution_time': 10.014620139, 'num_operations': 6212718, 'ops_per_second': 620364.818012994}, {'execution_time': 10.018791121, 'num_operations': 6225825, 'ops_per_second': 621414.7919453366}, {'execution_time': 10.014030445, 'num_operations': 6291360, 'ops_per_second': 628254.5309357705}, {'execution_time': 10.022744344, 'num_operations': 6304467, 'ops_per_second': 629016.0442707587}, {'execution_time': 10.022103795, 'num_operations': 6212718, 'ops_per_second': 619901.5822505758}, {'execution_time': 10.025100902, 'num_operations': 6212718, 'ops_per_second': 619716.256298285}, {'execution_time': 10.016573078, 'num_operations': 6265146, 'ops_per_second': 625477.9904477027}, {'execution_time': 10.025112926, 'num_operations': 6291360, 'ops_per_second': 627560.013182838}, {'execution_time': 10.013298731, 'num_operations': 6212718, 'ops_per_second': 620446.6846441076}, {'execution_time': 10.027478089, 'num_operations': 6225825, 'ops_per_second': 620876.4501644378}, {'execution_time': 10.015953714, 'num_operations': 6252039, 'ops_per_second': 624208.0563192986}, {'execution_time': 10.015586421, 'num_operations': 6265146, 'ops_per_second': 625539.6076323268}, {'execution_time': 10.019665315, 'num_operations': 6317574, 'ops_per_second': 630517.4675387848}, {'execution_time': 10.023456693, 'num_operations': 6330681, 'ops_per_second': 631586.6066864046}]"
8,8,tree_index_lookup,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024",custom,0,18446744073709551615,0,18446744073709551615,5368709120,False,0,18446744073709551615,255,18446744073709551615,8589934592,False,67108864,[0],100000000,1,16,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56, 60]",single-fixed,20.703064071,100006410,4830512.510468673,301907.03190429206,1725.184198256453,"[{'execution_time': 20.687861261, 'num_operations': 6173397, 'ops_per_second': 298406.72856975615}, {'execution_time': 20.703064071, 'num_operations': 6225825, 'ops_per_second': 300719.9793542097}, {'execution_time': 20.671162862, 'num_operations': 6238932, 'ops_per_second': 301818.1435486191}, {'execution_time': 20.694098872, 'num_operations': 6238932, 'ops_per_second': 301483.62770420226}, {'execution_time': 20.694522009, 'num_operations': 6265146, 'ops_per_second': 302744.17535593733}, {'execution_time': 20.664372559, 'num_operations': 6278253, 'ops_per_second': 303820.1611045586}, {'execution_time': 20.665634993, 'num_operations': 6212718, 'ops_per_second': 300630.39447393763}, {'execution_time': 20.677572764, 'num_operations': 6225825, 'ops_per_second': 301090.70687635377}, {'execution_time': 20.699656041, 'num_operations': 6291360, 'ops_per_second': 303935.4850891553}, {'execution_time': 20.693844793, 'num_operations': 6278253, 'ops_per_second': 303387.4595466045}, {'execution_time': 20.680224488, 'num_operations': 6238932, 'ops_per_second': 301685.8933818746}, {'execution_time': 20.665301839, 'num_operations': 6225825, 'ops_per_second': 301269.4926260641}, {'execution_time': 20.670279936, 'num_operations': 6252039, 'ops_per_second': 302465.13445186854}, {'execution_time': 20.672391803, 'num_operations': 6265146, 'ops_per_second': 303068.26900846546}, {'execution_time': 20.675228392, 'num_operations': 6304467, 'ops_per_second': 304928.5299522702}, {'execution_time': 20.663070456, 'num_operations': 6291360, 'ops_per_second': 304473.6266759986}]"
8,8,tree_index_lookup,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024",custom,0,18446744073709551615,8,18446744073709551615,5368709120,False,0,18446744073709551615,0,18446744073709551615,8589934592,False,67108864,[0],100000000,1,16,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56, 60]",single-fixed,26.821583806,100006410,3728579.591844555,233036.2244902847,1484.7456422929536,"[{'execution_time': 26.798295288, 'num_operations': 6120969, 'ops_per_second': 228408.89445460014}, {'execution_time': 26.817688365, 'num_operations': 6238932, 'ops_per_second': 232642.42298163494}, {'execution_time': 26.809397704, 'num_operations': 6252039, 'ops_per_second': 233203.26211831262}, {'execution_time': 26.798458449, 'num_operations': 6252039, 'ops_per_second': 233298.4567712438}, {'execution_time': 26.811295057, 'num_operations': 6265146, 'ops_per_second': 233675.6201698012}, {'execution_time': 26.795084804000002, 'num_operations': 6265146, 'ops_per_second': 233816.98717612316}, {'execution_time': 26.816214011, 'num_operations': 6238932, 'ops_per_second': 232655.21364950298}, {'execution_time': 26.80913598, 'num_operations': 6238932, 'ops_per_second': 232716.6382629538}, {'execution_time': 26.805944463, 'num_operations': 6265146, 'ops_per_second': 233722.26293491444}, {'execution_time': 26.817870044, 'num_operations': 6291360, 'ops_per_second': 234595.81203420646}, {'execution_time': 26.812463102, 'num_operations': 6238932, 'ops_per_second': 232687.76077251273}, {'execution_time': 26.814692949, 'num_operations': 6238932, 'ops_per_second': 232668.4110038511}, {'execution_time': 26.795689213, 'num_operations': 6252039, 'ops_per_second': 233322.56730932702}, {'execution_time': 26.798689839, 'num_operations': 6252039, 'ops_per_second': 233296.4423843377}, {'execution_time': 26.810412979, 'num_operations': 6304467, 'ops_per_second': 235149.93987366583}, {'execution_time': 26.820532409, 'num_operations': 6291360, 'ops_per_second': 234572.5246635614}]"
8,8,tree_index_lookup,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,gp03,"['custom_operations', 'numa_memory_nodes', 'number_threads', 'secondary_numa_memory_nodes']",none,"m0_r_2048,m0_r_2048,m1_r_1024",custom,0,18446744073709551615,8,18446744073709551615,5368709120,False,0,18446744073709551615,8,18446744073709551615,8589934592,False,67108864,[0],100000000,1,16,"[0, 4, 8, 12, 16, 20, 24, 28, 32, 36, 40, 44, 48, 52, 56, 60]",single-fixed,35.827855689,100006410,2791303.2492956123,174456.45308097577,976.0149583248326,"[{'execution_time': 35.79054613, 'num_operations': 6134076, 'ops_per_second': 171388.16428560598}, {'execution_time': 35.824032659, 'num_operations': 6265146, 'ops_per_second': 174886.67620522674}, {'execution_time': 35.819108272, 'num_operations': 6238932, 'ops_per_second': 174178.875493587}, {'execution_time': 35.815412333, 'num_operations': 6238932, 'ops_per_second': 174196.8497247065}, {'execution_time': 35.797786338, 'num_operations': 6252039, 'ops_per_second': 174648.76014870638}, {'execution_time': 35.788908517, 'num_operations': 6278253, 'ops_per_second': 175424.54520561258}, {'execution_time': 35.815144842, 'num_operations': 6238932, 'ops_per_second': 174198.15074107077}, {'execution_time': 35.807907682, 'num_operations': 6225825, 'ops_per_second': 173867.321578513}, {'execution_time': 35.808151404, 'num_operations': 6252039, 'ops_per_second': 174598.20613084224}, {'execution_time': 35.788577917, 'num_operations': 6252039, 'ops_per_second': 174693.6973718145}, {'execution_time': 35.819379292, 'num_operations': 6265146, 'ops_per_second': 174909.3960821168}, {'execution_time': 35.810691975, 'num_operations': 6252039, 'ops_per_second': 174585.81935151227}, {'execution_time': 35.809867975, 'num_operations': 6278253, 'ops_per_second': 175321.86950208936}, {'execution_time': 35.798509275, 'num_operations': 6278253, 'ops_per_second': 175377.4983134406}, {'execution_time': 35.821979615, 'num_operations': 6278253, 'ops_per_second': 175262.59205873316}, {'execution_time': 35.826882624, 'num_operations': 6278253, 'ops_per_second': 175238.6068832646}]"
