hostname,device_type,device_codename,benchmark,memory_operation,cpu_node,memory_type,memory_node,page_type,warm_up,range_bytes,item_bytes,tile_size,threads,grid_size,block_size,warp_aligned,throttle_reasons,clock_rate_mhz,memory_accesses,cycles,ns
gp03,CPU,"POWER9, altivec supported",Sequential,Read,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,67108800,26271062,51870211
gp03,CPU,"POWER9, altivec supported",Sequential,Read,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,67108800,26387050,52015635
gp03,CPU,"POWER9, altivec supported",Sequential,Read,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,67108800,25978854,50868369
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,true,1073741824,4,,64,,,,,0,268435392,101213998,197799595
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,268435392,100498677,196527815
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,268435392,100402739,196365432
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,268435392,100709212,196971902
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,268435392,100477826,196512903
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,true,1073741824,8,,64,,,,,0,134217664,76086346,149090487
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,134217664,75834845,148313976
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,134217664,77149580,150753660
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,134217664,76781512,150242695
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,134217664,76581215,149619789
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,true,1073741824,16,,64,,,,,0,67108800,81898445,160254586
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,67108800,70553230,137858688
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,67108800,68637934,134540284
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,67108800,68321028,133738716
gp03,CPU,"POWER9, altivec supported",Sequential,CompareAndSwap,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,67108800,69011573,135115975
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,true,1073741824,4,,64,,,,,0,18010000,100621873,205036920
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,18107000,100329397,205468135
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,18558000,100333260,207066276
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,18046000,100241794,203461610
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,17758000,100342142,198813708
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,true,1073741824,8,,64,,,,,0,17592000,100323538,202102868
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,17681000,100354337,200686648
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,18107000,100368525,203914365
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,17495000,100735200,200940429
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,18597000,100931161,207578618
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,true,1073741824,16,,64,,,,,0,17663000,100319718,201923765
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,17758000,100714690,202518768
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,19176000,100407309,218626331
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,18256000,100346567,209022627
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Write,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,18013000,100295545,207392474
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,true,1073741824,4,,64,,,,,0,31955000,100171272,197031104
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,32074000,100194398,196024156
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,32074000,100154681,195727539
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,32076000,100180950,195747043
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,32069000,100154728,195691306
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,true,1073741824,8,,64,,,,,0,32891000,100162961,196661335
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,32636000,100167722,195765347
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,32646000,100147004,195670836
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,32636000,100149102,195694895
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,32648000,100160072,195694872
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,true,1073741824,16,,64,,,,,0,31844000,100172979,196457798
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,31598000,100148665,195957951
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,31867000,100157076,195770317
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,31884000,100160783,195847504
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,Read,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,31598000,100143841,195622621
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,true,1073741824,4,,64,,,,,0,18597000,100344242,196430086
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,18646000,100310045,196116929
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,18647000,100341947,196200553
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,18658000,100330943,196168466
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,4,,64,,,,,0,18655000,100315916,196117487
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,true,1073741824,8,,64,,,,,0,18690000,100341428,197104721
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,18694000,100338878,196209742
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,18689000,100332003,196156913
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,18697000,100339753,196152259
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,8,,64,,,,,0,18699000,100339421,196167394
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,true,1073741824,16,,64,,,,,0,18404000,100340242,196252074
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,18460000,100346701,196224086
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,18456000,100321203,196131163
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,18462000,100343207,196196555
gp03,CPU,"POWER9, altivec supported",LinearCongruentialGenerator,CompareAndSwap,0,Numa,255,Default,false,1073741824,16,,64,,,,,0,18463000,100342801,196216185
