,index,bm_name,bm_type,compiler,git_hash,hostname,matrix_args,nt_stores_instruction_set,tag,access_size,exec_mode,flush_instruction,m0_explicit_hugepages_size,m0_node_count_first_partition,m0_numa_nodes,m0_percentage_pages_first_partition,m0_region_size,m0_transparent_huge_pages,m1_explicit_hugepages_size,m1_node_count_first_partition,m1_numa_nodes,m1_percentage_pages_first_partition,m1_region_size,m1_transparent_huge_pages,min_io_chunk_size,numa_task_nodes,number_partitions,number_threads,operation,run_time,thread_cores,thread_pin_mode,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,thread_op_latency_avg,thread_op_latency_std_dev,threads,number_operations,random_distribution,bandwidth_gb
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,65536,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,1,write,10,[],all-numa,435536527360,40.56246490941161,10.000008651,40.56246490941161,0.0,1504.0,0.0,"[{'accessed_bytes': 435536527360, 'bandwidth': 40.56246490941161, 'execution_time': 10.000008651}]",,,43.55361505776762
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,64,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,4,write,10,[],all-numa,1387006001152,129.1528237498216,10.001717055,32.2882059374554,0.059621816819372,1.0,0.0,"[{'accessed_bytes': 346214629376, 'bandwidth': 32.23845949470924, 'execution_time': 10.001641054}, {'accessed_bytes': 346214629376, 'bandwidth': 32.24021928331367, 'execution_time': 10.001095128}, {'accessed_bytes': 347489697792, 'bandwidth': 32.35694413472887, 'execution_time': 10.001717055}, {'accessed_bytes': 347087044608, 'bandwidth': 32.32229282373894, 'execution_time': 10.000837557}]",,,138.67678854788397
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,128,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,4,write,10,[],all-numa,1512164032512,140.80748756777078,10.001687583,35.201871891942695,0.034284974183087,3.0,0.0,"[{'accessed_bytes': 377554468864, 'bandwidth': 35.157977073912946, 'execution_time': 10.001286458}, {'accessed_bytes': 377957122048, 'bandwidth': 35.19588869433025, 'execution_time': 10.001168121}, {'accessed_bytes': 378359775232, 'bandwidth': 35.2315700511342, 'execution_time': 10.001683135}, {'accessed_bytes': 378292666368, 'bandwidth': 35.227984034736934, 'execution_time': 10.000927094}]",,,151.19088853387552
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,256,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,4,write,10,[],all-numa,1598264705024,148.8384483949947,10.000776117,37.20961209874868,0.032927485181732004,6.0,0.0,"[{'accessed_bytes': 399096414208, 'bandwidth': 37.166842709132695, 'execution_time': 10.00051317}, {'accessed_bytes': 399499067392, 'bandwidth': 37.205078307909865, 'execution_time': 10.000314928}, {'accessed_bytes': 399834611712, 'bandwidth': 37.23462969782395, 'execution_time': 10.000770869}, {'accessed_bytes': 399834611712, 'bandwidth': 37.23748684771965, 'execution_time': 10.000003532}]",,,159.8140670609715
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,512,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,4,write,10,[],all-numa,1646247542784,153.29806831232708,10.001349116,38.32451707808177,0.035742774159132004,12.0,0.0,"[{'accessed_bytes': 411041792000, 'bandwidth': 38.27811441763499, 'execution_time': 10.000819158}, {'accessed_bytes': 411511554048, 'bandwidth': 38.319850930974525, 'execution_time': 10.001343708}, {'accessed_bytes': 411847098368, 'bandwidth': 38.353188042550066, 'execution_time': 10.000798358}, {'accessed_bytes': 411847098368, 'bandwidth': 38.353424407340356, 'execution_time': 10.000736725}]",,,164.60254748535468
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,1024,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,4,write,10,[],all-numa,1673493741568,155.83480069544706,10.001376413,38.958700173861764,0.036048476549454006,24.0,0.0,"[{'accessed_bytes': 417819787264, 'bandwidth': 38.912473800231396, 'execution_time': 10.000006733}, {'accessed_bytes': 418356658176, 'bandwidth': 38.9571550900088, 'execution_time': 10.001371997}, {'accessed_bytes': 418692202496, 'bandwidth': 38.98937859664838, 'execution_time': 10.001121178}, {'accessed_bytes': 418625093632, 'bandwidth': 38.98730170278608, 'execution_time': 10.000050862}]",,,167.3263431414058
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,2048,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,4,write,10,[],all-numa,1691747352576,157.53238423761897,10.001514975,39.38309605940474,0.036236064652739,48.0,0.0,"[{'accessed_bytes': 422450298880, 'bandwidth': 39.337809050659715, 'execution_time': 10.001510239}, {'accessed_bytes': 422785843200, 'bandwidth': 39.373790370224384, 'execution_time': 10.000307217}, {'accessed_bytes': 423255605248, 'bandwidth': 39.41296822003584, 'execution_time': 10.001466974}, {'accessed_bytes': 423255605248, 'bandwidth': 39.413250696719565, 'execution_time': 10.001395293}]",,,169.14910959036985
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,4096,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,4,write,10,[],all-numa,1702887424000,158.57033439443097,10.00147667,39.64258359860774,0.037717431624202005,96.0,0.0,"[{'accessed_bytes': 425201762304, 'bandwidth': 39.5945211437718, 'execution_time': 10.001383741}, {'accessed_bytes': 425671524352, 'bandwidth': 39.63791378492255, 'execution_time': 10.001472382}, {'accessed_bytes': 426007068672, 'bandwidth': 39.67342086296002, 'execution_time': 10.000398034}, {'accessed_bytes': 426007068672, 'bandwidth': 39.67396942897011, 'execution_time': 10.00025976}]",,,170.26360008496627
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,8192,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,4,write,10,[],all-numa,1708054806528,159.05427362169894,10.001303101,39.763568405424735,0.041479222668908,191.25,0.5,"[{'accessed_bytes': 426476830720, 'bandwidth': 39.7135933447872, 'execution_time': 10.001298461}, {'accessed_bytes': 426879483904, 'bandwidth': 39.7542714935146, 'execution_time': 10.000497684}, {'accessed_bytes': 427349245952, 'bandwidth': 39.79947330969001, 'execution_time': 10.000132336}, {'accessed_bytes': 427349245952, 'bandwidth': 39.79946375794511, 'execution_time': 10.000134736}]",,,170.7832258735581
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,16384,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,4,write,10,[],all-numa,1713423515648,159.55829676734956,10.001046842,39.88957419183739,0.025712728008524,382.0,0.0,"[{'accessed_bytes': 428087443456, 'bandwidth': 39.8680539994605, 'execution_time': 10.000174576}, {'accessed_bytes': 428154552320, 'bandwidth': 39.8731452129295, 'execution_time': 10.000465172}, {'accessed_bytes': 428490096640, 'bandwidth': 39.90612849781056, 'execution_time': 10.000030447}, {'accessed_bytes': 428691423232, 'bandwidth': 39.92082092079857, 'execution_time': 10.001046842}]",,,171.32441660530722
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,32768,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,4,write,10,[],all-numa,1712551100416,159.47264605980556,10.001323358,39.86816151495139,0.037911064730786,764.75,0.9574271077563381,"[{'accessed_bytes': 427617681408, 'bandwidth': 39.82110418191457, 'execution_time': 10.00097833}, {'accessed_bytes': 428020334592, 'bandwidth': 39.86014720697894, 'execution_time': 10.000590262}, {'accessed_bytes': 428490096640, 'bandwidth': 39.90097963122423, 'execution_time': 10.001320862}, {'accessed_bytes': 428422987776, 'bandwidth': 39.8990823171168, 'execution_time': 10.000230001}]",,,171.23244985836203
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,65536,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,4,write,10,[],all-numa,1713893277696,159.59955365296582,10.001202782,39.899888413241456,0.037560334867253006,1529.0,1.414213562373095,"[{'accessed_bytes': 427953225728, 'bandwidth': 39.85268942522761, 'execution_time': 10.000893434}, {'accessed_bytes': 428355878912, 'bandwidth': 39.89257114659782, 'execution_time': 10.000295507}, {'accessed_bytes': 428758532096, 'bandwidth': 39.929462865051704, 'execution_time': 10.000447573}, {'accessed_bytes': 428825640960, 'bandwidth': 39.93269696708765, 'execution_time': 10.001202782}]",,,171.3687158489214
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,64,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,8,write,10,[],all-numa,2532956962816,235.85552392194526,10.001885734,29.481940490243158,0.065006178312735,2.0,0.0,"[{'accessed_bytes': 315881422848, 'bandwidth': 29.41842677091954, 'execution_time': 10.000109873}, {'accessed_bytes': 316149858304, 'bandwidth': 29.440326546347723, 'execution_time': 10.001162845}, {'accessed_bytes': 317223600128, 'bandwidth': 29.539698854803774, 'execution_time': 10.001371424}, {'accessed_bytes': 317223600128, 'bandwidth': 29.54039932407991, 'execution_time': 10.001134269}, {'accessed_bytes': 317290708992, 'bandwidth': 29.54929246287648, 'execution_time': 10.000239443}, {'accessed_bytes': 317357817856, 'bandwidth': 29.550692182646088, 'execution_time': 10.001880774}, {'accessed_bytes': 315948531712, 'bandwidth': 29.421326717937937, 'execution_time': 10.00124851}, {'accessed_bytes': 315881422848, 'bandwidth': 29.41771952081936, 'execution_time': 10.000350292}]",,,253.24794045642517
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,128,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,8,write,10,[],all-numa,2801056874496,260.82605040203214,10.001637091,32.60325630025402,0.065717774040755,3.0,0.0,"[{'accessed_bytes': 349435854848, 'bandwidth': 32.5409172415641, 'execution_time': 10.000870522}, {'accessed_bytes': 349771399168, 'bandwidth': 32.570418254123354, 'execution_time': 10.00140672}, {'accessed_bytes': 350778032128, 'bandwidth': 32.666348079358706, 'execution_time': 10.000735289}, {'accessed_bytes': 350710923264, 'bandwidth': 32.659577379335225, 'execution_time': 10.000894874}, {'accessed_bytes': 350778032128, 'bandwidth': 32.66647194477928, 'execution_time': 10.000697368}, {'accessed_bytes': 350845140992, 'bandwidth': 32.67035944660459, 'execution_time': 10.001420417}, {'accessed_bytes': 349234528256, 'bandwidth': 32.524621097921596, 'execution_time': 10.000116497}, {'accessed_bytes': 349502963712, 'bandwidth': 32.544672141014004, 'execution_time': 10.001637091}]",,,280.05983910539396
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,256,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,8,write,10,[],all-numa,2963191889920,275.9234834556987,10.001640547,34.49043543196234,0.065630655308497,6.0,0.0,"[{'accessed_bytes': 369769840640, 'bandwidth': 34.43186484312472, 'execution_time': 10.001636611}, {'accessed_bytes': 370105384960, 'bandwidth': 34.463109288496625, 'execution_time': 10.001636739}, {'accessed_bytes': 371044909056, 'bandwidth': 34.552667372130855, 'execution_time': 10.00103686}, {'accessed_bytes': 370977800192, 'bandwidth': 34.546595875172926, 'execution_time': 10.000985372}, {'accessed_bytes': 371044909056, 'bandwidth': 34.5535053114126, 'execution_time': 10.00079433}, {'accessed_bytes': 371044909056, 'bandwidth': 34.551170919137896, 'execution_time': 10.001470017}, {'accessed_bytes': 369367187456, 'bandwidth': 34.396012270800576, 'execution_time': 10.001159358}, {'accessed_bytes': 369836949504, 'bandwidth': 34.441801121016105, 'execution_time': 10.000565847}]",,,296.2705844101558
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,512,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,8,write,10,[],all-numa,3157941813248,294.05782020611275,10.001646948,36.757227525764094,0.06852558169961201,12.125,0.353553390593273,"[{'accessed_bytes': 394667229184, 'bandwidth': 36.751560736060064, 'execution_time': 10.001275936}, {'accessed_bytes': 394734338048, 'bandwidth': 36.756458634945844, 'execution_time': 10.00164362}, {'accessed_bytes': 395002773504, 'bandwidth': 36.78686660740944, 'execution_time': 10.000172179}, {'accessed_bytes': 395204100096, 'bandwidth': 36.804386141235724, 'execution_time': 10.000506423}, {'accessed_bytes': 395808079872, 'bandwidth': 36.86138405845901, 'execution_time': 10.00030274}, {'accessed_bytes': 393526378496, 'bandwidth': 36.64477919998499, 'execution_time': 10.001424705}, {'accessed_bytes': 393929031680, 'bandwidth': 36.68435936762051, 'execution_time': 10.000856123}, {'accessed_bytes': 395069882368, 'bandwidth': 36.787759407682536, 'execution_time': 10.00162842}]",,,315.7421802295756
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,1024,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,8,write,10,[],all-numa,3100966387712,288.7639511703582,10.001248384,36.09549389629478,0.07243644113514,26.0,0.0,"[{'accessed_bytes': 386949709824, 'bandwidth': 36.037231126218565, 'execution_time': 10.00007461}, {'accessed_bytes': 387352363008, 'bandwidth': 36.07050521106104, 'execution_time': 10.001246112}, {'accessed_bytes': 388358995968, 'bandwidth': 36.164659635953, 'execution_time': 10.001131039}, {'accessed_bytes': 388291887104, 'bandwidth': 36.15984779810749, 'execution_time': 10.000733466}, {'accessed_bytes': 388291887104, 'bandwidth': 36.162424948503265, 'execution_time': 10.000020754}, {'accessed_bytes': 388291887104, 'bandwidth': 36.16001950582994, 'execution_time': 10.000685977}, {'accessed_bytes': 386412838912, 'bandwidth': 35.98512558266314, 'execution_time': 10.000659833}, {'accessed_bytes': 387016818688, 'bandwidth': 36.041083673421625, 'execution_time': 10.000739802}]",,,310.05793163510737
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,2048,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,8,write,10,[],all-numa,3135191908352,291.9387185290213,10.001670949,36.49233981612766,0.07801494287409201,52.0,0.0,"[{'accessed_bytes': 391177568256, 'bandwidth': 36.42943473948165, 'execution_time': 10.000498295}, {'accessed_bytes': 391580221440, 'bandwidth': 36.463949127286746, 'execution_time': 10.001316608}, {'accessed_bytes': 392653963264, 'bandwidth': 36.56265905587801, 'execution_time': 10.001665892}, {'accessed_bytes': 392653963264, 'bandwidth': 36.56266209738481, 'execution_time': 10.00166506}, {'accessed_bytes': 392653963264, 'bandwidth': 36.56266724455133, 'execution_time': 10.001663652}, {'accessed_bytes': 392653963264, 'bandwidth': 36.56265659927673, 'execution_time': 10.001666564}, {'accessed_bytes': 390640697344, 'bandwidth': 36.37578931743377, 'execution_time': 10.001501186}, {'accessed_bytes': 391177568256, 'bandwidth': 36.42543088807136, 'execution_time': 10.001597541}]",,,313.46681212957395
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,4096,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,8,write,10,[],all-numa,3153848172544,293.6874089514539,10.001279968,36.71092611893174,0.077369577745566,103.375,0.517549169506765,"[{'accessed_bytes': 393593487360, 'bandwidth': 36.6523157184394, 'execution_time': 10.001073406}, {'accessed_bytes': 393929031680, 'bandwidth': 36.68329733035306, 'execution_time': 10.001145663}, {'accessed_bytes': 394935664640, 'bandwidth': 36.776551074779796, 'execution_time': 10.001277696}, {'accessed_bytes': 395204100096, 'bandwidth': 36.80374807752531, 'execution_time': 10.000679801}, {'accessed_bytes': 394868555776, 'bandwidth': 36.77415912207751, 'execution_time': 10.00022866}, {'accessed_bytes': 394868555776, 'bandwidth': 36.771963419064406, 'execution_time': 10.000825787}, {'accessed_bytes': 392989507584, 'bandwidth': 36.59939806067992, 'execution_time': 10.000164467}, {'accessed_bytes': 393459269632, 'bandwidth': 36.642964301559445, 'execution_time': 10.00021442}]",,,315.34445417336804
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,8192,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,8,write,10,[],all-numa,3160424841216,294.2997702691419,10.001282017,36.78747128364274,0.074831797942432,206.875,0.353553390593273,"[{'accessed_bytes': 394331684864, 'bandwidth': 36.72030297018197, 'execution_time': 10.001279137}, {'accessed_bytes': 394667229184, 'bandwidth': 36.7532998714246, 'execution_time': 10.000802684}, {'accessed_bytes': 395673862144, 'bandwidth': 36.845893779374954, 'execution_time': 10.001114431}, {'accessed_bytes': 396210733056, 'bandwidth': 36.89653185514348, 'execution_time': 10.000939965}, {'accessed_bytes': 395606753280, 'bandwidth': 36.83989213386372, 'execution_time': 10.001047198}, {'accessed_bytes': 395606753280, 'bandwidth': 36.84066872014958, 'execution_time': 10.00083638}, {'accessed_bytes': 394063249408, 'bandwidth': 36.69879173632063, 'execution_time': 10.000329238}, {'accessed_bytes': 394264576000, 'bandwidth': 36.71840648094817, 'execution_time': 10.000093555}]",,,316.0019721315694
0,0,sequential_writes,single,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,"['access_size', 'flush_instruction', 'number_threads']",none,,16384,sequential,none,0,18446744073709551615,0,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,8,write,10,[],all-numa,3165055352832,294.7254191152112,10.001470212,36.8406773894014,0.06912369329234401,413.75,0.8864052604279181,"[{'accessed_bytes': 395204100096, 'bandwidth': 36.802500506044694, 'execution_time': 10.001018815}, {'accessed_bytes': 395204100096, 'bandwidth': 36.80151855388469, 'execution_time': 10.001285666}, {'accessed_bytes': 396143624192, 'bandwidth': 36.89001342898478, 'execution_time': 10.001012895}, {'accessed_bytes': 396747603968, 'bandwidth': 36.94457640318354, 'execution_time': 10.001468036}, {'accessed_bytes': 396076515328, 'bandwidth': 36.8869956625518, 'execution_time': 10.000136725}, {'accessed_bytes': 396143624192, 'bandwidth': 36.891908971998994, 'execution_time': 10.000499033}, {'accessed_bytes': 394734338048, 'bandwidth': 36.76000045598099, 'execution_time': 10.000679963}, {'accessed_bytes': 394801446912, 'bandwidth': 36.76355520671134, 'execution_time': 10.001413028}]",,,316.45900909993134
