,bm_name,compiler,git_hash,hostname,nt_stores_instruction_set,tag,access_size,flush_instruction,m0_explicit_hugepages_size,m0_node_count_first_partition,m0_numa_nodes,m0_percentage_pages_first_partition,m0_region_size,m0_transparent_huge_pages,m1_explicit_hugepages_size,m1_node_count_first_partition,m1_numa_nodes,m1_percentage_pages_first_partition,m1_region_size,m1_transparent_huge_pages,min_io_chunk_size,numa_task_nodes,number_partitions,number_threads,operation,run_time,thread_cores,thread_pin_mode,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,thread_op_latency_avg,thread_op_latency_std_dev,number_operations,random_distribution,bandwidth_gb
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,2048,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,16,read,10,[],all-numa,351449120768,32.63793521559582,10.028590897,2.039870950974738,0.07419071674636901,934.625,38.90993874748884,110000000.0,uniform,35.04471608998769
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,4096,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,16,read,10,[],all-numa,424262238208,39.41886078396537,10.023754927,2.463678798997835,0.020259996324583,1546.0625,12.59877639561345,110000000.0,uniform,42.32567947817705
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,8192,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,16,read,10,[],all-numa,543514689536,50.533410692025626,10.0168877,3.158338168251601,0.013591284411689001,2413.0,10.16530045465127,110000000.0,uniform,54.259836569396704
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,16384,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,16,read,10,[],all-numa,658606391296,61.24173731809271,10.015636833,3.827608582380794,0.017241010096087,3983.1875,17.67189388077388,110000000.0,uniform,65.75781473285774
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,32768,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,16,read,10,[],all-numa,734372298752,68.29786628403451,10.01403905,4.268616642752157,0.016329983453268002,7144.25,26.78930134711741,110000000.0,uniform,73.33427551912732
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,65536,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,16,read,10,[],all-numa,777053536256,72.27120052335096,10.013497697,4.516950032709435,0.017093917654319002,13503.125,50.23395266152167,110000000.0,uniform,77.60061067261262
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,64,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,20,read,10,[],all-numa,513852571648,47.7421799341302,10.023892932,2.387108996706509,0.008703203203497,24.2,0.41039134083406104,110000000.0,uniform,51.26277536420916
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,128,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,20,read,10,[],all-numa,519892369408,48.29790747152667,10.025020241,2.414895373576333,0.009794361967901,48.9,0.307793505625546,110000000.0,uniform,51.85948326386028
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,256,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,20,read,10,[],all-numa,387889233920,36.00856967117296,10.032334061,1.8004284835586482,0.009692784932357,131.65,0.745159820370594,110000000.0,uniform,38.663907278356334
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,512,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,20,read,10,[],all-numa,347087044608,32.206288833536675,10.036859623,1.6103144416768331,0.008948725411798001,294.95,1.431782106327635,110000000.0,uniform,34.581239316392505
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,1024,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,20,read,10,[],all-numa,367890792448,34.16538699546975,10.028424383,1.708269349773487,0.010749101522845,557.0,3.50938591119361,110000000.0,uniform,36.68480495018157
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,2048,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,20,read,10,[],all-numa,437415575552,40.61840704176925,10.029319948,2.030920352088462,0.007757053311603,937.3,3.357630743623592,110000000.0,uniform,43.61368246500376
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,4096,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,20,read,10,[],all-numa,519422607360,48.25401093298932,10.02507337,2.412700546649465,0.012620490537063002,1579.1,8.200770182058962,110000000.0,uniform,51.812349714503895
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,8192,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,20,read,10,[],all-numa,664176427008,61.74281347900679,10.018372425,3.087140673950339,0.012605755120922001,2469.15,10.07485144202868,110000000.0,uniform,66.29584116384054
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,16384,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,20,read,10,[],all-numa,804433952768,74.8116602056184,10.014314586,3.740583010280919,0.017909300573514,4076.55,19.551483992674044,110000000.0,uniform,80.32840848564892
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,32768,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,20,read,10,[],all-numa,898654797824,83.577842167394,10.013868249,4.1788921083697,0.015048371816865,7297.3,25.756143876139944,110000000.0,uniform,89.74102469480175
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,65536,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,20,read,10,[],all-numa,950731276288,88.43578778483102,10.012207978,4.421789389241551,0.020134184755099,13794.0,62.122968038357094,110000000.0,uniform,94.95720408296138
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,64,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,24,read,10,[],all-numa,614180323328,57.0610184801297,10.024356649,2.37754243667207,0.008970265759942002,24.666666666666668,0.481543412343076,110000000.0,uniform,61.26880206215217
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,128,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,24,read,10,[],all-numa,617535766528,57.365143723036546,10.025687424,2.390214321793189,0.008479623016419,49.166666666666664,0.38069349381344003,110000000.0,uniform,61.595354055195415
2,random_reads,gcc 12.3,af31544015912fb3c6bf350088c63bd4c9f39ac3-dirty,ga01,none,,256,none,0,18446744073709551615,1,18446744073709551615,7516192768,False,0,18446744073709551615,,18446744073709551615,0,False,67108864,0,1,24,read,10,[],all-numa,464863100928,43.15669172256774,10.031758291,1.798195488440322,0.012974927180475,131.875,0.9918143234365551,110000000.0,uniform,46.339144887995595
